ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
575,1499,282,45,164,1008,1086,35
576,1500,281,44,163,1012,1084,35
577,1500,272,47,169,1012,1084,35
578,1500,271,42,170,1017,1084,35
579,1499,267,46,167,1019,1084,35
580,1498,275,43,166,1014,1084,35
581,1500,275,43,168,1014,1086,36
582,1499,271,49,169,1010,1085,36
583,1499,265,46,175,1013,1084,36
584,1499,268,49,174,1008,1087,35
585,1500,268,45,177,1010,1089,35
586,1500,266,47,178,1009,1087,35
587,1499,268,47,181,1003,1085,35
588,1500,266,46,179,1009,1084,35
589,1500,274,41,179,1006,1086,35
590,1499,268,42,181,1008,1084,35
591,1500,273,41,176,1010,1084,35
592,1500,274,45,172,1009,1082,35
593,1500,267,46,176,1011,1082,35
594,1500,262,49,173,1016,1080,35
595,1499,271,47,171,1010,1079,36
596,1498,275,39,178,1006,1078,36
597,1498,278,37,176,1007,1077,36
598,1500,275,37,183,1005,1076,36
599,1500,286,41,171,1002,1076,36
600,1499,279,53,164,1003,1075,36
601,1500,274,51,172,1003,1074,36
602,1500,284,48,170,998,1073,36
603,1500,281,52,167,1000,1072,37
604,1499,285,44,174,996,1072,37
605,1500,285,44,175,996,1072,37
606,1500,286,46,177,991,1070,37
607,1500,286,48,177,989,1071,37
608,1500,293,45,176,986,1071,37
609,1500,295,42,180,983,1071,37
610,1500,303,39,177,981,1070,37
611,1500,314,37,177,972,1071,38
612,1498,310,42,172,974,1071,38
613,1500,308,52,178,962,1071,38
614,1499,302,60,181,956,1074,38
615,1500,308,58,174,960,1074,38
616,1499,318,51,180,950,1074,38
617,1500,327,46,185,942,1073,38
618,1500,330,41,185,944,1075,38
619,1500,337,49,181,933,1078,38
620,1500,334,51,182,933,1080,38
621,1499,333,55,183,928,1079,38
622,1500,345,51,186,918,1079,38
623,1499,345,45,188,921,1079,38
624,1499,347,46,190,916,1077,38
625,1498,347,52,192,907,1080,38
626,1500,343,62,190,905,1076,38
627,1499,342,63,192,902,1076,38
628,1499,341,60,201,897,1073,38
629,1500,339,60,212,889,1073,38
630,1498,343,66,208,881,1069,39
631,1500,345,68,209,878,1072,39
632,1496,336,71,208,881,1069,39
633,1500,340,65,221,874,1070,39
634,1500,345,62,221,872,1070,39
635,1500,336,60,234,870,1070,39
636,1500,334,65,237,864,1067,39
637,1499,336,71,231,861,1067,39
638,1499,332,81,230,856,1067,38
639,1498,324,75,244,855,1066,38
640,1500,318,82,249,851,1066,38
641,1498,307,76,261,854,1066,38
642,1495,310,78,263,844,1064,39
643,1493,305,79,264,845,1061,39
644,1495,308,71,273,843,1066,39
645,1494,314,72,273,835,1063,39
646,1500,306,71,280,843,1068,39
647,1498,297,76,280,845,1070,39
648,1498,290,82,281,845,1070,39
649,1492,292,75,274,851,1060,39
650,1495,291,71,283,850,1062,39
651,1499,297,57,295,850,1065,39
652,1499,291,67,294,847,1064,39
653,1496,295,61,289,851,1062,39
654,1500,299,60,289,852,1064,39
655,1497,304,58,280,855,1063,39
656,1500,297,58,283,862,1066,39
657,1490,296,55,276,863,1055,39
658,1492,289,68,265,870,1059,39
659,1499,298,63,264,874,1064,38
660,1494,296,60,258,880,1060,39
661,1494,301,58,256,879,1058,39
662,1498,305,54,263,876,1062,39
663,1499,300,67,254,878,1062,39
664,1500,293,76,245,886,1062,39
